"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUN2023.CR1","35560","Biomet"
"LINE","SECONDS","NANOSECONDS","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_6_4_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_2_1_1_2_1","TA_1_3_1","TA_1_4_1","TA_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1"
"LN","SECONDS","NANOSECONDS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg"
"","","","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:"
3848,1056823860,0,247,-1.84237,1.26455,-60.1189,-3.20992,1.70547,0,-60.0159,4.09313,3.92258,27.3472,997.789,0,0,29.1106,29.3274,27.7583,29.5774,28.739,28.0824,27.6901,70.5382,61.9,70.1742,70.2227,72.8151,80.3618,3.435,153.5,0,0,0,0
3849,1056823920,0,248,-2.10559,1.26456,-59.9964,-2.98066,1.70547,0,-60.3859,3.92258,3.06984,27.2534,997.76,0,0,29.0898,29.3018,26.5133,29.5773,28.7134,28.0568,27.6901,70.615,62.838,70.2253,70.5638,72.8662,80.3191,3.73,152,0,0,0,0
3850,1056823980,0,249,-2.36877,1.26455,-59.7502,-2.98064,1.70547,0,-60.4029,3.15512,2.5582,27.1852,997.716,0,0,29.0586,29.2506,26.6753,29.5785,28.6196,28.0056,27.6645,70.5979,62.9489,70.1412,70.3932,72.9941,80.3788,3.455,153,0,0,0,0
3851,1056824040,0,250,-2.50035,0.885183,-59.7498,-3.20991,1.70547,0,-59.9255,3.06984,2.38766,27.1511,997.998,0,0,29.0379,29.2335,28.1932,29.5796,28.6366,28.0312,27.673,70.6576,61.3969,70.1595,70.6235,73.1902,80.5237,3.26,148.5,0,0,0,0
3852,1056824100,0,251,-2.76352,0.75872,-59.2575,-2.75132,1.7055,0,-60.0284,3.0699,2.3877,27.3391,997.805,0,0,28.9962,29.2006,26.3439,29.5791,28.6122,27.9811,27.623,70.275,63.1546,70.1248,70.4882,73.1061,80.7979,3.505,154.5,0,0,0,0
3853,1056824160,0,252,-2.7635,1.01162,-59.3799,-2.98057,1.70555,0,-60.1744,2.72888,2.04666,27.357,997.838,0,0,28.9755,29.1941,26.4823,29.5446,28.5972,27.9491,27.6165,70.7036,63.1139,70.295,70.6012,73.2789,80.9539,3.655,157,0,0,0,0
3854,1056824220,0,253,-2.89508,1.26452,-59.2567,-3.0952,1.70556,0,-60.3211,3.07,2.38778,27.1866,997.924,0,0,28.9547,29.2114,26.7555,29.5115,28.5719,27.9493,27.5912,70.6782,62.7303,70.3983,70.9341,73.3815,81.1674,3.185,146.5,0,0,0,0
3855,1056824280,0,254,-2.89507,1.01161,-59.2565,-3.09518,1.70556,0,-60.068,2.04667,1.70556,27.2208,997.644,0,0,28.957,29.1776,28.9303,29.4784,28.5465,27.9155,27.5658,70.7979,61.1444,70.3652,70.7893,73.4159,81.3638,2.615,150.5,0,0,0,0
3856,1056824340,0,255,-2.89507,0.758708,-58.7648,-2.98055,1.70557,0,-59.438,2.04669,1.87613,27.1953,998.02,0,0,28.9155,29.1354,29.5873,29.446,28.5213,27.8818,27.5577,70.8068,60.8548,70.4351,70.6789,73.5272,81.4922,2.7,160,0,0,0,0
3857,1056824400,0,256,-3.15824,1.0116,-58.2726,-2.75126,1.27919,0,-59.6912,1.70559,1.70559,27.3321,997.819,0,0,28.8947,29.119,26.501,29.4478,28.505,27.891,27.4987,70.5176,63.32,70.5223,70.8076,73.7241,81.604,2.98,161,0,0,0,0
3858,1056824460,0,257,-3.02662,1.0116,-58.518,-2.9805,0,0,-59.5757,2.04673,1.70561,27.2215,997.863,0,0,28.8751,29.0686,28.0367,29.4155,28.5228,27.8662,27.508,70.8936,62.195,70.6776,70.9533,74.0234,81.6816,3.405,164.5,0,0,0,0
3859,1056824520,0,258,-2.89502,1.26449,-58.3949,-2.75122,0,0,-59.8032,2.47318,1.96148,27.3584,997.991,0,0,28.8115,29.0784,28.1488,29.3844,28.4984,27.8162,27.5006,70.9204,62.2643,70.3395,70.5964,74.0503,81.8024,3.215,163.5,0,0,0,0
3860,1056824580,0,259,-3.0266,0.758692,-58.0259,-2.98048,0,0,-58.8307,2.72906,2.04679,27.1883,997.628,0,0,28.8011,29.0537,27.1263,29.3843,28.4823,27.8086,27.476,71.0494,63.6894,70.5783,70.7679,74.3924,81.8888,3.04,160,0,0,0,0
3861,1056824640,0,260,-2.895,1.13804,-58.0258,-2.52194,0,0,-59.5369,2.38794,2.0468,27.4272,997.915,0,0,28.7919,29.0371,27.0585,29.3855,28.4827,27.7408,27.4678,71.1265,63.7068,70.3748,70.4869,74.4099,82.0599,3.195,149,0,0,0,0
3862,1056824700,0,261,-3.02659,1.01159,-57.7798,-2.52194,0,0,-59.2961,1.02341,1.79097,27.1203,997.713,0,0,28.7515,29.0204,26.8115,29.3867,28.5172,27.7752,27.4682,71.0757,63.7413,70.376,70.6664,74.5212,82.0603,2.74,148.5,0,0,0,0
3863,1056824760,0,262,-2.89499,1.26448,-58.0256,-2.98047,0,0,-59.2046,1.02338,1.70564,27.1196,997.838,0,0,28.7515,29.0186,27.9185,29.3886,28.4899,27.7394,27.4324,71.2786,63.9188,70.719,70.801,74.6217,82.0071,2.275,151,0,0,0,0
3864,1056824820,0,263,-3.15815,0.758682,-57.7793,-2.75118,0,0,-58.9449,1.70564,1.53507,27.094,997.839,0,0,28.7203,28.9674,27.8417,29.3552,28.4813,27.6967,27.4067,71.287,63.8846,70.7539,71.0568,74.6898,82.0752,3.025,144,0,0,0,0
3865,1056824880,0,264,-3.02654,0.885122,-58.0247,-2.98042,0,0,-58.9559,1.36451,1.70563,27.0855,997.922,0,0,28.7007,28.9502,28.2935,29.3218,28.4129,27.6966,27.4237,71.4234,62.6564,70.9253,71.1761,74.937,82.1774,3.835,145,0,0,0,0
3866,1056824940,0,265,-2.89496,0.758679,-57.6561,-2.75117,0,0,-58.5586,1.70566,1.70566,27.12,997.964,0,0,28.6914,28.9256,26.8618,29.2548,28.3798,27.672,27.3991,71.1771,63.8087,70.9606,71.0662,74.8272,82.5112,3.15,142.5,0,0,0,0
3867,1056825000,0,266,-3.42132,0.758681,-57.7792,-2.98044,0,0,-58.9787,1.70568,1.70568,27.1885,997.762,0,0,28.6706,28.9179,26.8881,29.2217,28.3465,27.6642,27.3828,71.5361,63.8009,71.2857,71.5958,75.1436,82.461,2.66,140,0,0,0,0
3868,1056825060,0,267,-3.15815,0.758681,-57.7792,-2.75118,0,0,-58.9448,1.44983,1.70569,27.1716,997.925,0,0,28.6406,28.8415,27.9375,29.188,28.2956,27.6219,27.3831,71.4682,62.7948,71.3373,71.3232,75.4595,82.5722,3.09,154,0,0,0,0
3869,1056825120,0,268,-2.89497,0.758682,-57.7792,-2.52191,0,0,-58.911,1.53512,1.70569,27.0523,997.844,0,0,28.6083,28.8418,26.8461,29.1201,28.3045,27.571,27.3152,71.4003,63.81,71.133,71.5624,75.6731,82.7944,3.535,155.5,0,0,0,0
3870,1056825180,0,269,-2.89497,1.01158,-58.271,-2.98045,0,0,-59.1971,1.70571,1.53514,26.9246,998.213,0,0,28.6314,28.8594,26.8466,29.189,28.2709,27.5545,27.3157,71.6652,63.8019,71.1336,71.8017,75.8442,82.9741,3.01,143,0,0,0,0
3871,1056825240,0,270,-3.42131,0.758677,-58.2706,-2.98043,0,0,-59.4702,1.70571,1.70571,26.7797,997.682,0,0,28.5898,28.8169,28.3649,29.1551,28.2455,27.5121,27.2818,71.9043,62.7105,71.2021,71.6399,75.4351,82.8464,2.545,148.5,0,0,0,0
3872,1056825300,0,271,-3.42128,0.758672,-58.0244,-2.75114,0,0,-59.4532,2.04686,2.04686,26.8053,998.132,0,0,28.5482,28.766,27.2223,29.1212,28.2201,27.4611,27.2649,71.7765,63.6829,71.4923,72.0409,75.8617,83.1878,3.055,153,0,0,0,0
3873,1056825360,0,272,-2.89493,0.758671,-57.6555,-2.75114,0,0,-58.5579,2.04687,1.70572,26.9163,998.051,0,0,28.5482,28.7578,27.9987,29.0875,28.1863,27.4444,27.2482,71.4613,62.6342,71.4075,71.8451,75.7853,83.2138,3.695,155.5,0,0,0,0
3874,1056825420,0,273,-2.89493,1.26445,-58.0243,-2.75114,0,0,-59.4325,2.04688,1.70573,26.8482,997.97,0,0,28.5275,28.758,28.2378,29.0537,28.144,27.4105,27.2399,71.726,62.7368,71.3225,72.1695,75.7174,83.3505,3.265,154,0,0,0,0
3875,1056825480,0,274,-3.02653,1.01156,-57.7786,-2.75115,0,0,-59.0655,1.44987,1.70573,26.8312,998.011,0,0,28.4859,28.7581,28.3317,29.0538,28.0844,27.4447,27.1889,71.5641,62.6772,71.425,72.2975,75.7516,83.5042,3.185,156.5,0,0,0,0
3876,1056825540,0,275,-2.89495,1.26446,-57.7788,-2.98042,0,0,-58.9578,1.62045,1.70574,26.8056,997.929,0,0,28.4755,28.7582,26.9928,29.0539,28.093,27.4022,27.1804,71.6836,63.6495,71.3569,72.0332,75.8967,83.5384,3.425,159,0,0,0,0
3877,1056825600,0,276,-2.89498,1.26447,-57.2877,-2.52192,0,0,-58.9252,1.70577,1.70577,26.9597,997.97,0,0,28.4651,28.7766,28.3672,28.9859,28.0858,27.3694,27.1562,71.395,62.3459,71.4083,71.7105,75.8215,83.5657,3.325,150.5,0,0,0,0
3878,1056825660,0,277,-2.89498,1.26447,-57.2877,-2.17802,0,0,-59.2691,1.36461,1.53519,26.8829,998.052,0,0,28.4651,28.7425,27.0196,28.986,28.0943,27.3693,27.139,71.0708,64.0089,71.4766,71.9237,75.8299,83.5315,3.225,162.5,0,0,0,0
3879,1056825720,0,278,-2.6318,1.26447,-57.2877,-2.29266,0,0,-58.8913,1.36461,1.70577,26.8232,997.97,0,0,28.4651,28.7595,27.2499,28.9861,28.0601,27.3607,27.139,70.9684,63.9663,71.1184,72.0516,76.0687,83.702,3.045,172,0,0,0,0
3880,1056825780,0,279,-2.895,1.26448,-57.0422,-2.29267,0,0,-58.909,1.02348,1.70579,26.9345,998.297,0,0,28.4547,28.752,29.5623,28.9862,28.0441,27.3533,27.123,70.8331,62.5088,71.4427,72.5474,76.0955,83.7204,3.245,157.5,0,0,0,0
3881,1056825840,0,280,-2.89503,1.2645,-57.0428,-2.52197,0,0,-58.6804,1.02347,1.70579,26.9855,997.848,0,0,28.4454,28.7773,28.2485,28.9522,27.9841,27.3445,27.0801,71.1313,62.5853,71.2381,72.3083,76.2231,83.7882,3.98,145.5,0,0,0,0
3882,1056825900,0,281,-2.89505,1.2645,-56.7973,-2.52198,0,0,-58.4349,1.02347,1.70578,26.8917,997.93,0,0,28.4235,28.7346,28.2399,28.9522,27.9499,27.3187,27.0799,70.8668,62.7217,70.9481,71.9414,76.1035,83.8819,4.475,146.5,0,0,0,0
3883,1056825960,0,282,-2.76347,1.26451,-57.0435,-2.522,0,0,-58.5495,1.70578,1.70578,26.8746,998.298,0,0,28.4027,28.743,28.2227,28.9864,27.9754,27.3101,27.0457,71.1225,63.1651,70.9652,71.9328,76.1375,83.9756,4.125,150,0,0,0,0
3884,1056826020,0,283,-2.8951,1.26453,-56.5525,-2.52203,0,0,-58.1901,1.02348,1.70581,26.8323,998.053,0,0,28.3819,28.7013,27.7716,28.9864,27.9507,27.3111,27.0552,70.97,62.4751,70.7947,72.0617,76.1386,83.8488,3.68,157.5,0,0,0,0
3885,1056826080,0,284,-2.8951,1.26453,-56.3066,-2.52203,0,0,-57.9442,1.53523,1.70581,26.9178,998.134,0,0,28.3819,28.6846,29.0684,28.9865,27.9682,27.2859,27.0385,70.6207,61.6737,70.7776,71.6186,76.139,83.8664,3.375,161.5,0,0,0,0
3886,1056826140,0,285,-2.8951,1.26453,-56.3066,-2.52203,0,0,-57.9442,1.02349,1.70582,26.8838,997.849,0,0,28.3935,28.7106,28.5997,28.9524,27.9515,27.2777,26.9963,70.1606,61.785,70.573,71.6105,76.0457,83.8583,4.215,155,0,0,0,0
3887,1056826200,0,286,-2.36873,1.26453,-56.061,-2.17813,0,0,-57.5161,1.0235,1.70584,26.9182,998.216,0,0,28.3935,28.7283,28.9245,28.9865,27.9351,27.2783,27.0566,69.9394,61.4614,70.0442,71.6453,75.9781,83.8165,4.54,150,0,0,0,0
3888,1056826260,0,287,-2.36875,1.26454,-56.0614,-2.40742,0,0,-57.2873,1.02351,1.70585,26.816,998.094,0,0,28.405,28.7629,27.7394,29.0207,27.9697,27.2618,27.0144,69.8376,63.8074,69.8395,71.1511,75.8934,83.7403,3.045,157,0,0,0,0
3889,1056826320,0,288,-2.36876,1.26455,-56.0617,-2.75135,0,0,-56.9436,1.02351,1.53527,26.7393,998.053,0,0,28.4165,28.7631,26.7929,29.0207,27.9528,27.2705,27.0146,69.8975,63.5944,69.8736,71.2196,75.7315,83.7405,2.615,158,0,0,0,0
3890,1056826380,0,289,-2.76357,1.26455,-56.0619,-2.52208,0,0,-57.568,1.36469,1.70586,26.782,998.216,0,0,28.405,28.7548,28.1919,28.9866,27.953,27.2707,26.9807,69.7698,62.554,69.7372,71.0321,76.0559,83.5105,3.615,151,0,0,0,0
3891,1056826440,0,290,-2.50039,1.26457,-56.3083,-2.63675,0,0,-57.4366,1.02352,1.70587,26.8504,998.135,0,0,28.4165,28.7807,28.1666,28.9866,27.9704,27.271,26.981,69.9322,62.6566,69.8566,70.6998,76.0136,83.7071,4.16,158.5,0,0,0,0
3892,1056826500,0,291,-2.89519,1.26456,-56.3082,-2.75139,0,0,-57.7166,1.44999,1.70587,26.7055,998.135,0,0,28.3957,28.7723,29.5911,28.9866,28.0217,27.2626,26.9726,69.8726,61.8379,70.0613,70.572,75.8346,83.8863,4.36,160,0,0,0,0
3893,1056826560,0,292,-2.89518,1.26456,-56.0622,-2.75138,0,0,-57.4706,1.3647,1.70588,26.8249,998.053,0,0,28.3969,28.7383,28.5421,28.9354,28.0048,27.203,26.9727,69.8727,63.2369,70.0955,70.7854,75.6812,83.7927,4.39,147.5,0,0,0,0
3894,1056826620,0,293,-2.76359,1.26456,-56.5541,-2.75138,0,0,-57.8309,1.02353,1.53529,26.7738,998.216,0,0,28.3853,28.7215,28.1244,28.9866,28.005,27.2117,26.9388,69.9838,62.5632,69.8737,70.2994,75.4341,83.6309,3.785,147,0,0,0,0
3895,1056826680,0,294,-2.8952,1.26457,-56.6773,-2.86604,0,0,-57.971,1.70589,1.70589,26.7398,998.135,0,0,28.3761,28.7046,28.2013,28.9184,27.9625,27.229,26.939,69.8816,62.6743,69.9761,70.9734,75.6134,83.9552,2.69,145.5,0,0,0,0
3896,1056826740,0,295,-2.89521,1.13812,-57.0463,-2.98069,0,0,-58.0989,1.36471,1.62059,27.0639,998.298,0,0,28.368,28.679,29.694,29.0549,27.9967,27.1693,26.9305,70.2143,61.6849,70.1467,70.7773,75.5538,84.1685,1.66,137.5,0,0,0,0
3897,1056826800,0,296,-2.89522,0.758746,-57.2924,-2.75141,0,0,-58.1949,1.36471,1.5353,26.8848,998.216,0,0,28.368,28.6365,27.8603,29.0208,27.9541,27.195,26.8965,70.5812,62.9132,70.0784,70.2997,75.2297,83.8359,2.9,142,0,0,0,0
3898,1056826860,0,297,-2.89524,0.758752,-57.0469,-2.75143,0,0,-57.9494,1.02354,1.70589,26.7313,998.421,0,0,28.3253,28.5939,26.9733,28.9867,27.9883,27.1439,26.871,70.641,63.9454,70.2832,70.7775,75.1019,83.3243,4.465,154,0,0,0,0
3899,1056826920,0,298,-2.89523,0.758749,-57.2926,-2.98071,0,0,-57.9659,1.36471,1.70589,26.7313,998.339,0,0,28.2848,28.5598,27.6557,28.8502,27.9543,27.1781,26.8625,70.8202,63.0157,70.1126,70.8884,74.9484,83.3755,3.86,158,0,0,0,0
3900,1056826980,0,299,-2.89522,0.758747,-57.2924,-2.9807,0,0,-57.9657,1.02354,1.6206,26.6375,998.216,0,0,28.2848,28.5258,28.4575,28.8502,27.9202,27.1355,26.8711,70.8373,62.8963,70.3173,70.9823,75.2385,83.4182,3.73,167,0,0,0,0
3901,1056827040,0,300,-2.89522,0.758747,-56.9236,-2.52213,0,0,-58.0554,1.36472,1.7059,26.7143,998.38,0,0,28.2744,28.5003,27.7155,28.8161,27.8947,27.1355,26.8541,70.735,63.2887,70.4879,71.187,74.9571,83.3501,3.7,174,0,0,0,0
3902,1056827100,0,301,-2.89523,0.758749,-56.9237,-2.52214,0,0,-58.0556,1.7059,1.7059,26.7058,998.175,0,0,28.2652,28.4832,29.6347,28.782,27.8776,27.1526,26.8541,70.8033,62.905,70.3685,70.9483,74.778,83.1881,4.365,161.5,0,0,0,0
3903,1056827160,0,302,-2.89523,0.758751,-57.2927,-2.63679,0,0,-58.3099,1.02354,1.7059,26.7399,998.461,0,0,28.2663,28.5003,27.0077,28.782,27.8606,27.1271,26.8627,70.8203,64.0138,70.4538,71.2298,74.4283,83.4866,5.14,157,0,0,0,0
3904,1056827220,0,303,-2.89524,0.885211,-57.1699,-2.75144,0,0,-58.1989,1.7059,1.7059,26.6803,998.298,0,0,28.212,28.4492,29.1827,28.7478,27.8521,27.1271,26.8542,70.701,62.8197,70.6585,71.1615,74.9145,83.5975,4.42,161,0,0,0,0
3905,1056827280,0,304,-2.89526,1.26459,-57.2932,-2.40752,0,0,-59.0455,1.02354,1.7059,26.6803,998.216,0,0,28.2456,28.4833,27.0163,28.7137,27.8351,27.1357,26.8371,70.4707,63.9883,70.3514,70.6925,75.0254,83.3758,3.965,164,0,0,0,0
3906,1056827340,0,305,-2.89526,1.26459,-57.785,-2.75145,0,0,-59.1934,1.36472,1.7059,26.7485,998.298,0,0,28.2247,28.5089,29.4728,28.7137,27.8095,27.1271,26.8457,70.6498,61.6597,70.522,70.7607,75.1705,83.4355,3.445,154,0,0,0,0
3907,1056827400,0,306,-2.89526,0.758757,-57.785,-2.52216,0,0,-58.9168,1.36472,1.7059,26.74,998.461,0,0,28.2247,28.4663,27.7242,28.7137,27.8095,27.093,26.8286,70.5645,63.2121,70.4026,70.7181,75.2302,83.4185,3.435,146,0,0,0,0
3908,1056827460,0,307,-2.89526,1.01168,-58.031,-2.29288,0,0,-59.645,1.27943,1.7059,26.8168,998.461,0,0,28.2144,28.4407,27.9204,28.7137,27.8266,27.1187,26.8116,70.6157,64.1077,70.1467,70.4366,75.0426,83.1712,3.68,143,0,0,0,0
3909,1056827520,0,308,-2.89528,0.758762,-58.1542,-2.52218,0,0,-59.286,1.02354,1.7059,26.7315,998.135,0,0,28.1832,28.4407,28.219,28.7137,27.8266,27.0675,26.8287,70.8631,62.8027,70.4196,71.0764,74.8464,83.0688,3.665,141.5,0,0,0,0
3910,1056827580,0,309,-2.89528,0.758764,-58.0314,-2.75148,0,0,-58.9339,1.36472,1.53531,26.5694,998.298,0,0,28.1727,28.4237,27.0078,28.6455,27.8181,27.0846,26.8031,71.0593,64.048,70.5732,70.9314,74.582,83.0006,3.125,150,0,0,0,0
3911,1056827640,0,310,-3.1585,0.758766,-57.9086,-2.63684,0,0,-59.189,1.02354,1.7059,26.6462,998.339,0,0,28.1416,28.3981,27.2466,28.6455,27.801,27.0931,26.8031,70.9484,63.6301,70.6243,70.9996,74.5564,82.5997,3.19,147.5,0,0,0,0
3912,1056827700,0,311,-2.89531,1.01169,-57.7859,-2.29292,0,0,-59.4,1.02354,1.53531,26.7485,998.216,0,0,28.1416,28.4152,29.3961,28.6455,27.8096,27.0846,26.786,70.7352,61.5148,70.5561,70.957,74.5394,82.523,3.23,155.5,0,0,0,0
3913,1056827760,0,312,-2.8953,0.758769,-57.7859,-2.7515,0,0,-58.6885,1.7059,1.7059,26.5438,998.339,0,0,28.1208,28.3725,28.1081,28.6114,27.7243,27.0675,26.786,71.0337,62.7516,70.6243,70.812,74.6673,82.4462,3.84,158,0,0,0,0
3914,1056827820,0,313,-2.8953,0.758769,-57.7859,-2.40756,0,0,-59.0324,1.36472,1.7059,26.7827,998.135,0,0,28.1104,28.3555,28.2872,28.6114,27.784,27.0675,26.7775,71.0849,62.8795,70.4879,70.7693,74.565,82.25,4.555,144,0,0,0,0
3915,1056827880,0,314,-2.8953,0.75877,-57.2941,-2.98079,0,0,-57.9674,1.36472,1.7059,26.6377,998.625,0,0,28.0792,28.3384,27.3831,28.5773,27.7584,27.0761,26.8031,71.1361,63.7325,70.9314,71.392,74.9659,82.5912,4.225,151,0,0,0,0
3916,1056827940,0,315,-2.89531,0.758772,-57.2943,-2.7515,0,0,-58.1969,1.10884,1.7059,26.6547,998.543,0,0,28.0584,28.347,28.202,28.5773,27.7072,27.0505,26.7349,71.3067,62.7431,70.9655,71.4943,75.3412,82.5657,3.54,150.5,0,0,0,0
3917,1056828000,0,316,-2.89532,0.758773,-57.0485,-2.75151,0,0,-57.9511,1.36472,1.7059,26.6547,998.625,0,0,28.0584,28.3299,28.1252,28.509,27.7243,26.9993,26.7605,71.3835,63.1013,70.9655,71.2555,75.6482,83.0604,2.95,144,0,0,0,0
3918,1056828060,0,317,-3.02693,0.758774,-56.8027,-2.98081,0,0,-57.6076,1.53531,1.7059,26.4841,998.584,0,0,28.048,28.3128,29.5411,28.509,27.639,27.0078,26.7434,71.6735,62.8454,71.0338,71.3664,76.0576,84.0839,3.805,151.5,0,0,0,0
3919,1056828120,0,318,-3.15855,0.758777,-56.3111,-2.98082,0,0,-57.2476,1.36472,1.7059,26.4329,998.298,0,0,27.996,28.2702,28.3811,28.509,27.6817,26.9737,26.7349,71.7758,62.8881,71.3749,71.8952,75.8529,83.8365,4.07,152,0,0,0,0
3920,1056828180,0,319,-2.89533,0.758776,-56.311,-2.98082,0,0,-56.9843,1.45002,1.7059,26.3903,998.502,0,0,27.9856,28.2275,28.0911,28.4408,27.5708,26.9566,26.7349,71.7076,62.854,71.3067,71.8441,75.6226,83.3077,3.3,153.5,0,0,0,0
3921,1056828240,0,320,-3.02693,0.758775,-56.188,-2.86617,0,0,-57.1076,1.7059,1.7059,26.45,998.461,0,0,27.9752,28.219,27.8693,28.4408,27.5964,26.9311,26.6922,71.8696,64.0737,71.6308,72.2108,75.7165,82.9665,2.815,153.5,0,0,0,0
3922,1056828300,0,321,-3.15854,0.758775,-56.0651,-2.75152,0,0,-57.2309,2.38826,1.7059,26.4671,998.543,0,0,27.9232,28.219,28.4578,28.4067,27.5622,26.9225,26.6922,72.1852,63.0587,71.8526,72.1682,75.8785,83.3845,3.105,143.5,0,0,0,0
3923,1056828360,0,322,-3.42176,0.758777,-56.0652,-2.75152,0,0,-57.4942,1.7059,1.7059,26.3818,998.543,0,0,27.9128,28.1508,28.6199,28.3726,27.5281,26.8969,26.6752,72.3302,62.9051,72.0573,72.3899,75.8529,83.7427,3.77,142,0,0,0,0
3924,1056828420,0,323,-2.89534,0.758778,-56.0652,-2.98082,0,0,-56.7385,1.7059,1.7059,26.3306,998.543,0,0,27.9243,28.1167,28.3555,28.3726,27.5452,26.8884,26.6752,72.6032,63.0587,71.9891,72.5861,75.7591,83.7513,3.775,143,0,0,0,0
3925,1056828480,0,324,-3.15855,0.758779,-56.0653,-2.98082,0,0,-57.0018,1.02354,1.7059,26.2027,998.747,0,0,27.8932,28.1337,27.1784,28.3726,27.4855,26.8884,26.6496,72.5435,64.2016,72.262,72.6117,75.7847,84.0071,3.625,144,0,0,0,0
3926,1056828540,0,325,-2.89535,0.758781,-55.8196,-2.29295,0,0,-57.1808,1.36472,1.7059,26.3562,998.502,0,0,27.8828,28.1081,29.0634,28.3384,27.477,26.8458,26.6411,72.2705,62.1204,71.9379,72.5008,75.6482,83.1798,3.66,147,0,0,0,0
3927,1056828600,0,326,-2.89534,0.885243,-56.3113,-2.75153,0,0,-57.3404,1.36472,1.7059,26.2709,998.38,0,0,27.8943,28.1081,28.3811,28.3726,27.4172,26.8543,26.6496,72.3558,62.4189,72.1426,72.6458,75.6738,84.4251,3.565,146,0,0,0,0
3928,1056828660,0,327,-2.89534,1.0117,-56.0653,-2.75153,0,0,-57.2208,1.02354,1.7059,26.1515,998.666,0,0,27.8423,28.1252,26.9908,28.3043,27.4855,26.8628,26.6581,72.2961,63.8946,72.0573,72.6032,75.6397,84.4592,3.235,131,0,0,0,0
3929,1056828720,0,328,-2.89534,0.758778,-56.0653,-2.52223,0,0,-57.1972,1.36472,1.7059,26.3135,998.625,0,0,27.8319,28.1252,27.204,28.3043,27.4514,26.8202,26.5984,72.2279,63.9457,72.1085,72.5691,75.8529,84.3995,2.92,131,0,0,0,0
3930,1056828780,0,329,-2.89534,1.13817,-55.8194,-2.63688,0,0,-57.2161,1.02354,1.7059,26.1941,998.584,0,0,27.8319,28.1167,28.0314,28.3043,27.4172,26.7946,26.6155,72.1085,63.1098,72.2961,72.8079,76.0662,85.9945,3.5,145,0,0,0,0
3931,1056828840,0,330,-2.89534,1.26463,-56.3113,-2.98083,0,0,-57.4904,1.36472,1.7059,26.1685,998.788,0,0,27.8215,28.1337,28.0996,28.2702,27.4172,26.7946,26.5984,72.407,62.9222,72.3302,72.9955,76.2623,85.9092,3.395,146.5,0,0,0,0
3932,1056828900,0,331,-2.89535,0.758781,-56.3114,-2.75154,0,0,-57.2139,1.36472,1.7059,26.1429,998.87,0,0,27.8007,28.0996,26.8884,28.2361,27.3746,26.769,26.5728,72.3388,63.7154,72.5349,73.115,76.3903,84.5018,2.755,151.5,0,0,0,0
3933,1056828960,0,332,-2.89536,1.26464,-56.5574,-2.75155,0,0,-57.9659,1.36472,1.7059,26.2624,998.747,0,0,27.7914,28.0996,28.0655,28.2361,27.3661,26.7434,26.5728,72.0914,62.6492,72.1255,72.8079,76.4415,84.553,3.285,151,0,0,0,0
3934,1056829020,0,333,-2.36891,1.26463,-56.803,-2.86618,0,0,-57.5704,1.02354,1.45002,26.0406,998.625,0,0,27.8007,28.1252,27.7584,28.2361,27.3575,26.7434,26.5387,71.6991,62.8881,72.1938,73.1661,76.6888,84.6895,3.335,137,0,0,0,0
3935,1056829080,0,334,-2.63211,1.26462,-57.5404,-3.2101,0,0,-58.2271,1.02354,1.7059,25.9894,998.952,0,0,27.7903,28.1508,28.057,28.2361,27.3319,26.7093,26.5216,71.7588,62.8454,71.9549,73.3538,77.6868,87.0095,3.02,142,0,0,0,0
3936,1056829140,0,335,-2.89531,1.26462,-57.909,-2.98079,0,0,-59.0881,1.02354,1.7059,26.1429,998.829,0,0,27.8249,28.1678,26.9396,28.3043,27.3234,26.7178,26.5302,71.7161,63.9372,72.0914,73.6523,78.0791,88.1098,3.32,147.5,0,0,0,0
3937,1056829200,0,336,-2.6321,1.26462,-57.9089,-2.52221,0,0,-59.2834,1.19413,1.53531,26.2453,998.952,0,0,27.8018,28.1508,26.7775,28.2702,27.1955,26.6581,26.4875,71.0593,63.5534,71.3067,72.5691,77.3968,87.2654,2.81,136.5,0,0,0,0
3938,1056829260,0,337,-2.6321,1.26462,-58.1548,-2.7515,0,0,-59.3001,1.02354,1.7059,26.0918,998.625,0,0,27.8238,28.202,27.8096,28.3043,27.3149,26.6752,26.4619,70.9399,62.8454,71.3067,72.8591,78.48,86.8389,2.89,140.5,0,0,0,0
