"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUL2023.CR1","22247","meteo"
"TIMESTAMP","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_8_19_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_1_2_1","TA_1_3_1","TA_2_1_1_4_1","TA_2_1_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1","H2O_1_2_1","H2O_99_99_1_3_1","H2O_1_4_1","H2O_1_5_1","H2O_1_6_1","H2O_1_7_1","CO2_1_2_1","CO2_1_3_1","CO2_1_4_1","CO2_1_5_1","CO2_1_6_1","CO2_1_7_1"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg","","","","","","","","","","","",""
"","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:"
"2023-08-22 10:30:00",1053,864.3984,86.40567,-85.55483,-10.63997,1638.091,51.01007,703.0779,883.7129,147.1647,33.69791,997.4844,0,57.35914,34.6554,31.46498,31.98161,32.26323,33.52612,31.12396,29.76331,61.46729,58.79887,58.64584,53.73707,61.33261,75.3304,2.489833,64.6022,2.17281,1.9665,0.32982,43.66166,1.867124,2.364208,2.106124,2.38985,2.56335,2.466249,355.1148,355.811,353.8058,356.3087,373.1479,413.8049
"2023-08-22 11:00:00",1054,924.4908,91.63516,-85.79469,-10.73097,1748.851,53.22237,757.7919,957.0594,157.0955,34.59143,997.3068,0,55.87733,35.43094,32.13524,32.58364,32.87388,34.12689,32.03835,31.04863,56.92499,54.65429,54.51673,49.82875,55.77073,66.12621,3.213,72.87901,2.4702,2.06862,0.4554001,61.56163,2.925595,2.927776,2.758617,3.019473,3.167315,2.64186,356.178,354.8276,353.4632,356.049,365.9857,401.0681
"2023-08-22 11:30:00",1055,995.9028,99.65186,-82.61348,-9.271029,1860.542,57.15585,822.9085,1037.256,184.7741,35.07549,996.9053,0,54.97094,35.67744,32.70714,33.10921,33.36582,34.26937,32.54035,31.4086,53.59182,51.62696,51.494,47.9504,52.66608,64.24643,3.843167,79.94688,3.04497,2.65305,0.8556001,67.868,3.231581,2.994794,2.934757,2.663634,2.902081,2.729132,355.4737,354.0075,353.8298,354.6694,369.1283,391.3621
"2023-08-22 12:00:00",1056,884.2997,85.72021,-84.87185,-10.96018,1680.462,53.67591,724.6678,918.1137,198.666,35.5048,996.3293,0,54.82708,36.46976,33.23478,33.62463,33.85163,34.82005,33.11316,32.08795,52.08806,50.17119,50.11251,46.27919,50.22518,59.22592,2.372167,88.43649,2.17764,1.97892,0.5706301,60.76103,2.734592,2.594918,2.382677,3.042864,2.660937,2.426325,354.2063,352.0306,351.376,353.0264,360.2216,398.7757
"2023-08-22 12:30:00",1057,865.8255,84.19369,-85.62949,-10.18434,1637.569,54.1622,706.1866,884.5863,178.5222,35.78117,995.7396,0,56.14492,36.60692,33.50318,33.90443,34.11282,34.93084,33.22612,32.00676,50.64962,48.68972,48.75703,45.4684,49.90396,60.18624,2.477666,80.23308,1.92579,1.75605,0.4271101,55.75918,2.778789,2.439966,2.506591,2.450887,2.365792,1.94461,352.9037,353.1355,351.1794,352.3379,360.0792,392.1492
"2023-08-22 13:00:00",1058,905.196,89.22849,-82.83164,-10.66217,1684.615,53.26849,743.798,957.2874,226.6545,36.36434,995.1338,0,57.13229,37.1785,34.08249,34.24503,34.44169,35.01941,33.76109,32.36351,49.28289,47.98905,48.11747,45.23199,48.01235,58.25314,2.714666,104.3354,2.30322,2.06448,0.58236,87.46587,1.958255,1.82621,2.158494,2.111041,2.270904,0.9188299,352.7008,351.7595,351.4456,352.2236,360.1555,394.5906
"2023-08-22 13:30:00",1059,967.2881,97.00439,-84.74404,-10.14659,1797.379,56.25246,795.6862,1037.469,240.2927,37.21785,994.6223,0,56.02973,37.7719,34.54624,34.66445,34.93187,35.85202,34.41552,32.96339,47.71272,46.46178,46.48629,43.10624,46.04631,55.94754,2.554,102.2355,2.28252,1.95477,0.67896,95.23953,1.757429,2.321082,2.579141,2.39579,2.531699,2.007358,353.1021,352.5981,351.902,353.4497,352.3867,390.0556
"2023-08-22 14:00:00",1060,837.6259,84.75551,-77.80717,-10.71189,1541.841,50.0549,685.7751,895.2275,267.7198,36.78843,994.1448,0,55.80138,37.6382,34.73285,34.69364,34.95641,35.92804,34.14151,32.61869,47.09217,46.21581,46.21376,42.52881,46.3434,57.78713,2.710167,95.41224,2.21214,1.98237,0.53889,66.49671,2.346175,2.679518,2.184085,2.709529,1.569206,1.516809,353.3346,352.5155,352.0037,352.3655,361.4574,401.0752
"2023-08-22 14:30:00",1061,747.2026,75.81783,-81.16656,-9.653157,1378.718,46.69935,599.8713,771.9984,194.3986,36.10983,993.7017,0,55.84312,37.18465,34.88381,34.62865,34.82564,35.65499,33.97142,32.46886,46.71955,46.45728,46.55901,43.0569,47.31483,59.29897,2.461334,120.5996,2.07207,1.73811,0.6575701,99.3653,2.519108,2.019271,1.873586,1.903029,1.952699,1.624771,353.1294,352.7187,352.1047,352.9499,349.82,397.163
"2023-08-22 15:00:00",1062,755.34,78.77747,-82.48667,-10.16147,1398.12,48.61664,604.2373,789.1611,194.6284,36.43917,993.35,0,56.12329,37.67708,35.43504,34.92898,35.14048,35.92547,34.27602,33.03035,45.58796,45.83119,45.98687,42.48656,45.81642,54.54213,2.548334,116.2178,2.08794,1.82574,0.68862,97.43327,2.786374,2.665158,3.084112,3.10806,2.175755,1.918754,353.3051,351.3527,351.9452,353.5468,351.8705,402.2526
"2023-08-22 15:30:00",1063,586.0258,60.5876,-83.55579,-10.71553,1113.895,40.63027,452.598,634.8552,176.5426,35.81599,993.0903,0,55.84463,37.64557,35.37989,35.0827,35.30938,36.57635,34.22094,32.99607,45.03905,44.87056,45.1039,40.8763,45.25555,54.75081,2.072666,99.124,1.50075,1.33998,0.34293,83.06244,3.217164,3.135291,2.544386,2.47674,2.512751,2.234505,352.8511,352.8913,351.5192,353.5513,349.2485,417.8079
"2023-08-22 16:00:00",1064,444.9056,46.82478,-86.33914,-11.51048,841.0217,33.79656,323.2522,477.1808,127.8671,35.05946,992.9563,0,55.93567,37.52911,35.89486,35.23485,35.39988,36.58813,33.78297,32.47459,43.42434,43.95424,44.31232,40.42968,47.22337,55.91784,1.723,127.8471,1.18128,1.06743,0.23322,110.5386,3.659423,3.651731,3.676196,2.762458,2.791937,2.521871,352.5278,351.7497,350.6574,352.9076,350.5077,418.4974
"2023-08-22 16:30:00",1065,360.068,42.46178,-79.02361,-8.529679,672.3176,29.07925,247.1123,396.3814,115.2629,34.29049,993.1462,0,55.82703,36.34167,35.47448,34.86164,34.99189,35.73928,33.51891,32.38728,44.50786,45.042,45.44016,42.21305,46.85096,55.41734,1.952333,114.4059,1.38483,1.22268,0.2622,108.2428,3.76278,4.055017,3.900167,3.852779,3.239714,2.370186,352.4351,352.0241,351.3841,353.2873,349.6064,407.4904
"2023-08-22 17:00:00",1066,235.471,30.62891,-78.02309,-8.212435,436.731,22.84306,135.0314,276.4917,92.55702,33.63387,993.2933,0,56.11876,35.83836,35.30772,34.79119,34.89183,35.24123,33.44078,32.3134,45.47252,45.89301,46.23576,43.99852,47.47639,55.65927,1.695333,93.58284,1.05363,1.04466,0.2235599,93.8596,3.625903,3.265919,2.713884,2.808176,3.009433,2.53436,352.5789,352.0068,351.3933,353.3897,350.4436,414.3353
"2023-08-22 17:30:00",1067,117.357,17.0429,-73.68352,-6.867311,215.5215,12.48721,33.49789,141.8001,62.85371,32.50738,993.2919,0,55.48198,34.62,34.742,34.2337,34.2887,33.58846,32.74262,31.82121,47.02863,47.73553,48.41356,48.05346,51.09244,58.63279,2.118333,119.0931,1.56906,1.12815,0.11178,100.2822,3.609613,3.598741,3.569301,3.409472,2.80017,1.715156,352.9209,352.5737,351.2852,353.4537,351.818,445.48
"2023-08-22 18:00:00",1068,31.13762,5.783497,-67.49052,-5.694058,60.32177,4.688214,-36.44233,40.54037,28.60397,31.47495,993.3681,0,52.91219,33.48055,33.79978,33.76739,33.59884,32.39215,31.94577,31.12773,49.45221,49.29877,51.0183,51.82055,52.35126,59.80309,2.1285,117.2859,1.46073,1.00809,0.00276,97.21442,3.217568,3.360618,2.385799,2.738856,2.492846,1.886159,352.31,351.9096,351.8023,355.5341,352.6231,425.8234
"2023-08-22 18:30:00",1069,-1.171432,1.264683,-62.70354,-4.9683,4.205671,0.5114968,-60.17136,4.083539,3.603298,30.4794,993.4359,0,51.34688,32.65567,32.97734,33.43998,32.93343,31.40383,30.98608,30.35577,52.36694,50.82385,53.2573,56.18773,58.63798,64.91019,2.221833,116.6945,1.6215,1.06467,0,0,2.062444,1.912414,2.340724,1.421905,1.675637,0.8533805,352.8775,353.1847,353.8394,357.8366,357.687,442.0982
"2023-08-22 19:00:00",1070,-3.01423,1.075094,-61.0866,-6.008397,0,0,-59.16753,1.077183,1.674038,30.14861,993.7203,0,51.19096,32.46547,32.7519,33.15265,32.50493,30.60464,30.1047,29.49534,53.22619,52.32323,55.75159,60.14233,61.69473,70.28433,2.680999,106.4348,1.78779,1.22613,0.03726,85.29332,1.343989,1.351668,1.165606,1.11923,0.7377878,-0.3110502,352.2342,354.8893,356.0225,359.8837,358.7516,445.6069
"2023-08-22 19:30:00",1071,-3.119552,0.8432177,-61.42314,-6.730825,0,0,-58.65508,1.404051,1.693955,29.29946,994.1016,0,51.04911,32.11114,32.41687,32.93956,32.37663,29.95353,29.37457,28.88032,54.32253,52.64563,55.11083,60.62712,65.2835,72.97366,2.036333,112.3318,1.27098,0.83628,0,0,0.5762617,0.7476124,0.7230558,0.1609823,-0.3317871,-0.2542974,352.6262,353.8813,355.0136,361.6302,391.5825,431.6712
"2023-08-22 20:00:00",1072,-2.970376,0.9064593,-60.23036,-6.608518,0,0,-57.49867,1.369999,1.728122,28.96989,994.4885,0,50.92638,31.70753,32.02026,32.42046,31.73657,29.54377,28.69732,28.17064,55.84985,54.08563,57.77669,63.2315,68.17747,78.15682,2.415667,115.3679,1.74708,1.11297,0.02553,93.66713,0.2761255,-0.01364931,0.1522575,-0.3623717,-0.4666151,-1.215909,352.7353,355.937,358.3104,364.6562,378.096,439.0814
"2023-08-22 20:30:00",1073,-3.659221,0.6450614,-58.02918,-5.343379,0,0,-56.99008,2.751546,2.143248,28.35767,994.7266,0,50.81421,30.70301,30.98272,31.39715,31.21701,29.88352,28.30195,27.76443,60.31194,58.20081,59.15195,60.67891,71.06653,82.5673,2.036666,137.7006,1.20267,0.7514099,0.00069,143.415,-0.3956524,-0.78312,-0.777657,-1.047784,-1.239886,-1.318465,354.2048,355.4185,356.8302,383.7066,413.3195,417.5621
"2023-08-22 21:00:00",1074,-2.724672,1.049806,-55.83213,-4.95352,0,0,-54.65309,1.270611,1.694142,27.77058,994.8856,0,50.7111,30.11545,30.57412,30.84159,30.49785,28.96212,27.66423,27.208,63.94764,62.1469,63.57281,65.66765,73.73955,83.26311,2.3465,133.4368,1.51869,0.8431799,0.00069,132.6195,-1.20276,-0.9577206,-1.24751,-1.254632,-1.557574,-1.811319,356.3998,359.0867,359.6877,373.5991,393.6985,409.8445
"2023-08-22 21:30:00",1075,-3.760149,-0.03794133,-53.52877,-4.953531,0,0,-52.29745,4.002749,3.280657,26.71609,995.3407,0,50.62811,28.75318,28.79872,29.03069,28.74412,27.54985,26.93551,26.63104,72.88058,71.81109,73.74154,75.28793,79.36315,88.83987,2.453167,47.29,1.88991,1.42002,0.01725,356.0252,-1.093223,-1.591057,-1.928358,-1.980873,-1.943843,-2.113104,357.0764,383.1689,400.5526,394.5883,417.6486,431.2296
"2023-08-22 22:00:00",1076,-2.431029,1.045731,-50.9037,-1.823416,0,0,-52.55704,1.208299,1.685932,26.79979,995.767,0,50.5421,27.8771,28.25753,28.51909,28.36161,27.2525,27.21754,26.62704,74.57564,73.39634,74.82242,76.18936,76.4367,88.12077,2.5275,49.57605,1.93752,1.51869,0.00414,66.15282,-1.646935,-2.137694,-1.927531,-2.217399,-2.669941,-2.600068,376.5535,379.1945,379.3244,384.1555,386.7554,427.5128
"2023-08-22 22:30:00",1077,-2.505718,1.14697,-51.19255,-1.876998,0,0,-52.96824,1.378937,1.671783,26.63907,995.8691,0,50.4596,27.67115,28.09872,28.37849,28.2429,27.02571,26.93018,26.5762,73.75719,72.95741,74.50469,76.29927,77.28613,86.65665,2.481167,45.31819,1.81332,1.38897,0,0,-2.226134,-2.40191,-2.529102,-2.829341,-2.959808,-2.870828,374.8891,378.915,378.8263,382.4838,386.4756,400.4026
"2023-08-22 23:00:00",1078,-2.167821,1.391546,-49.88481,-2.530701,0,0,-50.91347,1.137268,1.668941,26.24018,995.9672,0,50.39371,27.60153,28.0834,28.31995,28.03876,26.75933,26.56742,26.25723,72.95517,72.15709,74.88284,77.29896,79.50895,88.82232,2.293334,59.28111,1.59873,1.20336,0.01449,91.05396,-2.895393,-2.7551,-3.005117,-2.78567,-2.863186,-3.262776,371.9823,376.2811,378.219,385.4384,395.3599,425.7318
"2023-08-22 23:30:00",1079,-2.066898,0.8981817,-49.15112,-3.287627,0,0,-48.82857,1.327775,1.705918,25.98284,995.7316,0,50.31525,27.56724,27.92653,28.16422,27.81301,26.29425,26.14698,25.93743,73.01984,72.43186,75.45432,78.99083,82.7322,91.85801,2.6855,73.48716,1.86783,1.3386,0.16491,91.23948,-2.943432,-3.448924,-3.512793,-3.447833,-3.710405,-3.562469,370.87,379.6519,383.1183,391.7775,405.1041,410.5902
"2023-08-23 00:00:00",1080,-1.838721,0.9487935,-48.56941,-2.939778,0,0,-48.41715,1.279489,1.686086,25.88526,995.3314,0,50.25991,27.34773,27.70447,28.03117,27.75103,26.16738,25.97062,25.74315,71.49744,70.87532,73.73192,77.85027,81.7075,91.20645,2.465833,77.66741,1.60425,1.24545,0.04899,91.5746,-4.455543,-4.557624,-4.559808,-4.577276,-4.751961,-4.886249,370.174,376.2606,379.6793,384.2852,398.6557,420.1706
"2023-08-23 00:30:00",1081,-2.018662,0.8307284,-48.93063,-3.406198,0,0,-48.37382,1.32503,1.686144,25.62342,995.0449,0,50.18296,27.23994,27.58253,27.87568,27.56224,25.97628,25.76189,25.56683,71.63126,71.02135,73.91218,78.26779,81.57041,90.88657,2.719667,80.83913,1.70982,1.29306,0.009660001,89.1224,-4.178777,-4.694642,-4.615489,-4.687546,-4.83166,-4.845853,368.7206,376.0764,380.9621,388.0928,398.4783,403.1934
"2023-08-23 01:00:00",1082,-2.308269,1.012042,-49.65158,-3.387041,0,0,-49.58485,1.41604,1.74588,25.51515,994.7897,0,50.12914,27.02958,27.44271,27.69066,27.32299,25.85635,25.55267,25.33941,70.97172,70.17583,73.57302,77.0715,81.39041,91.36581,2.315667,60.48851,1.59459,1.1937,0.00138,88.43562,-3.323423,-3.622045,-3.277621,-3.379714,-3.416827,-3.741631,367.6571,371.7449,374.1068,393.0636,387.3109,401.4427
"2023-08-23 01:30:00",1083,-2.970945,0.320485,-48.76255,-2.454295,0,0,-49.59969,3.048267,2.31748,24.86189,994.5775,0,50.05671,26.04953,26.14265,26.44947,26.34996,25.43093,25.31036,25.08373,81.94997,80.09285,81.16526,81.85837,82.57264,92.62712,2.489167,51.26707,1.79814,1.42968,0.00966,82.39201,-3.71,-3.444679,-3.570217,-3.661953,-3.886323,-4.01208,379.0272,385.4755,388.3751,390.7436,412.6073,424.3369
"2023-08-23 02:00:00",1084,-1.685126,1.496981,-48.18804,-1.575011,0,0,-49.79513,1.103385,1.663614,24.6903,994.2586,0,50.00741,25.7516,26.28064,26.43677,26.21652,25.03563,25.1326,24.87723,78.34164,78.43435,80.75639,83.32938,84.63414,94.75858,2.645667,63.43966,1.73742,1.35516,0.05382,88.7446,-4.294057,-4.941668,-5.218145,-5.37405,-5.439225,-5.481399,387.1369,389.261,388.6776,397.3234,404.5689,423.1035
"2023-08-23 02:30:00",1085,-1.908912,1.189139,-49.30267,-2.538347,0,0,-49.86237,1.191597,1.675062,24.64616,994.1465,0,49.94203,26.01377,26.39473,26.67941,26.37356,24.90708,24.93353,24.7737,76.70048,75.6946,78.43382,82.29957,85.00697,94.2164,2.383333,69.3499,1.7802,1.3041,0.04485,89.67581,-4.077508,-4.190019,-4.321086,-4.560816,-4.561911,-4.403549,378.4635,388.0748,388.0477,397.8088,406.3754,407.1877
"2023-08-23 03:00:00",1086,-1.886987,1.007824,-48.29455,-3.16914,0,0,-48.02022,1.180231,1.672231,24.42652,994.1977,0,49.88368,26.00052,26.32615,26.60002,26.25142,24.71335,24.76909,24.56916,77.35434,75.83425,78.63936,82.84739,84.17806,93.75357,2.640333,69.14863,1.97478,1.31169,0.0069,95.22182,-4.095563,-4.278498,-4.444505,-4.35058,-5.241229,-5.612014,375.2287,382.389,386.4847,392.7167,403.7133,413.843
"2023-08-23 03:30:00",1087,-2.04935,1.033125,-47.48273,-2.848014,0,0,-47.71719,1.239979,1.675105,24.46877,994.1255,0,49.83841,25.88629,26.25342,26.45534,26.19055,24.70857,24.59253,24.43981,78.30367,76.74203,78.94254,82.72661,86.39164,95.16903,2.554333,59.41953,1.85472,1.36206,0.00138,86.49828,-4.71372,-4.490376,-4.17802,-5.638771,-5.648055,-5.610922,373.2082,381.3857,381.4813,403.6109,403.9044,406.2321
"2023-08-23 04:00:00",1088,-1.869417,0.9909491,-46.2361,-2.955033,0,0,-46.14143,1.197346,1.692211,24.22109,994.1447,0,49.78711,25.68528,26.07616,26.23827,25.93629,24.60607,24.48236,24.27844,79.56039,78.49671,80.8265,83.98119,85.56248,94.89581,2.554334,60.79946,1.82574,1.31514,0.00276,88.46416,-5.54157,-5.63331,-5.539386,-5.674812,-5.650784,-5.699386,376.9352,386.0819,389.3993,397.1468,412.5598,422.6621
"2023-08-23 04:30:00",1089,-1.799204,1.159622,-46.68707,-3.643139,0,0,-46.00276,1.066543,1.697937,24.19375,994.2704,0,49.73077,25.81246,26.26447,26.21499,25.79351,24.51563,24.2662,24.08787,78.83119,78.70634,81.81455,84.6551,87.63601,97.01534,2.954,59.03183,2.208,1.52559,0.00207,91.6587,-4.61761,-5.217201,-4.273583,-4.770512,-4.479454,-4.662389,375.7884,388.1092,391.3379,403.1809,414.1843,415.058
"2023-08-23 05:00:00",1090,-2.360906,0.6451711,-46.64606,-3.494049,0,0,-46.15809,1.732081,1.749146,24.14902,994.4764,0,49.686,25.62665,25.90355,26.02755,25.71274,24.54291,24.20759,24.0321,80.56395,79.50621,81.74117,84.14613,87.17686,97.13476,2.5235,55.06453,1.90716,1.45452,0,0,-4.336928,-4.522048,-4.39372,-4.509488,-4.557543,-4.555358,372.3686,385.3311,385.7884,397.4402,407.9454,406.9693
"2023-08-23 05:30:00",1091,-1.992313,0.7252992,-44.0884,-2.905371,0,0,-43.90064,1.567122,1.712173,23.67207,994.6891,0,49.64375,25.06963,25.40386,25.50625,25.248,24.18998,24.15187,23.94851,83.25142,82.28298,84.15016,86.17064,87.11148,96.82593,2.424834,57.30575,1.59873,1.17576,0,0,-4.585938,-4.712627,-4.625256,-4.832765,-4.641639,-5.002048,379.4539,391.5085,394.9079,397.4334,404.1911,410.8259
"2023-08-23 06:00:00",1092,-0.8689108,1.222952,-43.81182,-2.874937,1.649602,0.3270762,-43.02875,1.513083,1.800341,23.50313,994.9352,0,49.58591,24.96636,25.41012,25.52275,25.12002,23.81456,23.89476,23.73293,83.48207,82.71814,85.20647,88.55517,89.1567,98.80232,2.5515,66.69996,1.86852,1.28478,0.01725,86.79635,-4.714812,-5.215563,-4.816928,-4.777065,-4.955632,-5.177883,387.017,400.9215,403.0717,406.1229,414.2116,417.5085
"2023-08-23 06:30:00",1093,21.39081,5.208298,-44.48212,-3.150334,45.66268,4.323094,-25.14927,17.61376,12.28953,23.79835,995.4435,0,49.66689,25.1528,25.47923,25.56825,25.24175,23.91154,23.84414,23.66211,83.10409,82.37741,84.86803,88.45676,89.85863,99.21444,2.7215,75.90003,2.04171,1.41864,0.12075,90.6049,-4.762321,-5.017884,-5.043004,-4.810921,-4.913583,-5.118361,381.9318,395.6451,396.9078,404.3549,416.4232,417.413
"2023-08-23 07:00:00",1094,104.3056,17.56031,-49.01608,-3.918738,208.897,17.20669,41.64795,86.86353,32.70975,25.11927,996.0955,0,51.30233,26.07873,26.19846,26.20699,26.18202,24.76077,24.03183,23.84441,79.86177,79.11092,80.49771,84.58468,89.70117,99.14696,2.435667,76.91759,1.6491,1.23855,0.03174,84.80487,-4.820205,-4.7443,-4.653652,-4.255563,-4.531877,-4.06389,373.488,378.703,380.5256,390.3686,399.9044,407.1194
"2023-08-23 07:30:00",1095,218.9386,29.8721,-56.56371,-4.732684,434.0619,23.65826,137.2355,197.1488,49.55696,26.59168,996.543,0,52.75677,27.25901,26.62771,26.94248,27.21836,26.01832,24.75209,24.2741,79.50243,77.64082,77.75872,80.83416,87.92424,99.09676,2.006,77.43607,1.11504,0.99774,0.04899,86.43559,-3.694065,-3.465937,-3.296412,-3.37432,-3.138387,-2.94783,372.0451,377.4894,376.8007,380.8231,407.0717,423.6451
"2023-08-23 08:00:00",1096,342.6228,42.64738,-62.94852,-5.466444,676.4924,28.23107,242.4934,322.3052,64.47088,28.04578,997.0662,0,53.54646,28.70065,27.44006,27.90802,28.23628,27.31382,26.012,25.20772,78.67542,76.08742,75.70692,77.35201,84.62731,96.91881,2.137334,93.00317,1.39932,1.27305,0.23391,79.11119,-2.390459,-2.287825,-1.88714,-1.452065,-1.328694,-1.381516,373.8318,376.7794,377.7961,380.1024,389.9557,443.4257
"2023-08-23 08:30:00",1097,463.3551,53.96257,-66.87177,-6.325778,906.9257,33.69779,348.8465,445.9869,80.26929,29.34398,997.3727,0,54.68574,30.08232,28.33089,28.84907,29.14735,28.48779,27.392,26.21464,76.25411,73.26778,72.92549,73.41674,79.16064,93.79752,2.550667,80.87764,1.90302,1.69533,0.40089,74.4343,-0.6554855,-0.7558619,-0.5124488,-0.2324863,-0.2477554,-0.2275605,368.55,367.891,367.4399,370.9456,377.6419,449.9609
"2023-08-23 09:00:00",1098,580.9916,64.19418,-71.32629,-7.479971,1126.426,39.08043,452.9511,582.5484,95.07771,30.71694,997.697,0,56.95675,31.58922,29.51315,29.92271,30.2241,29.68908,28.95068,27.62251,72.64413,69.94659,69.65111,69.47904,72.51737,87.08628,2.764667,86.47834,2.11347,1.90992,0.5306101,72.4459,0.3710797,-0.1025925,0.5047755,0.582265,0.6106415,0.6035473,367.5379,364.7819,362.4012,365.1706,376.0847,427.9809
"2023-08-23 09:30:00",1099,688.7062,72.43242,-75.60972,-9.280209,1327.176,43.3714,549.9442,701.5931,112.308,32.21592,997.8127,0,57.36266,33.17711,30.46348,31.02708,31.30833,31.84278,30.00192,28.7741,68.93017,65.93567,65.66914,62.5592,69.11831,83.01962,2.476166,71.58233,1.85265,1.61391,0.18906,55.43602,1.076672,1.427559,1.715083,1.805074,2.010219,1.507092,360.3752,358.3698,355.5779,358.3798,355.3711,400.3933
"2023-08-23 10:00:00",1100,789.0554,80.72112,-75.39263,-9.077197,1507.218,47.65786,642.0188,808.8959,137.1931,32.73048,997.8881,0,57.34657,33.74128,31.15091,31.55645,31.80845,32.87564,30.98352,29.73453,63.7644,61.38206,61.23515,56.15389,61.94706,75.28989,3.447666,77.13271,2.90973,2.45364,0.6596401,62.67044,2.462475,2.737983,2.942026,2.784901,2.975859,2.717215,354.0457,353.6424,353.5056,354.8223,359.4123,401.1385
"2023-08-23 10:30:00",1101,868.748,87.06998,-77.6965,-8.816376,1651.607,50.98002,712.7979,881.4482,142.2808,33.75309,997.7803,0,57.3199,34.42634,31.76647,32.11599,32.37988,33.4246,31.62609,30.55931,61.71312,59.48977,59.45758,54.78165,59.8001,70.27175,3.163667,86.75534,2.55852,2.2563,0.73347,70.27602,3.045158,2.668673,2.971487,2.603726,3.100816,2.704136,355.0609,354.9926,354.706,355.5515,360.033,391.5428
"2023-08-23 11:00:00",1102,886.4261,87.03065,-78.47801,-10.27605,1691.433,51.51689,731.1935,910.522,173.3245,34.5956,997.5126,0,55.97843,35.37894,32.29842,32.65276,32.9173,34.07807,32.20607,31.13794,60.77545,58.32236,58.16925,53.40879,58.57072,69.81294,2.604333,71.06815,2.28597,2.0631,0.5506201,64.98978,2.586253,3.016164,2.735155,2.900467,3.031956,2.72423,354.7533,354.5275,352.6857,354.3088,362.2336,392.8901
"2023-08-23 11:30:00",1103,893.4485,89.24873,-76.49928,-10.79207,1693.97,54.24364,738.4926,938.6508,231.2955,35.0714,997.1838,0,54.90203,35.90192,32.45689,33.00444,33.28618,34.48314,32.6234,31.60729,58.97497,56.26137,56.11837,51.46838,56.58274,68.10917,3.048333,63.09379,2.49711,2.08863,0.40158,47.69623,3.063053,2.949008,3.120266,3.145405,3.282371,2.955015,353.7698,353.4969,353.0593,354.2739,365.0977,405.6298
"2023-08-23 12:00:00",1104,687.4877,70.03462,-63.91713,-10.26081,1308.863,44.83829,563.7968,712.8322,311.143,34.48854,996.8416,0,55.33057,35.62879,32.60735,33.10971,33.36797,34.2409,32.61985,31.67023,57.79991,55.15138,55.07869,51.65383,56.37492,66.69966,2.989001,61.71145,2.52264,2.20869,0.3622499,51.21967,3.155257,2.688763,3.066871,3.360954,2.672941,2.221176,354.138,352.9241,352.1534,354.4791,364.6956,400.6445
"2023-08-23 12:30:00",1105,886.6795,90.4825,-64.75649,-8.670947,1711.053,56.94323,740.1115,939.9044,315.1683,35.36532,996.3636,0,56.68111,35.89219,33.00526,33.40306,33.68308,34.51124,32.98025,31.98943,55.47759,53.40133,53.39104,50.09583,53.60449,62.94727,3.146834,77.70848,2.622,2.26941,0.51543,61.51608,2.744327,2.70395,2.812075,3.070721,2.759161,2.632628,353.5771,353.0042,352.1807,353.6066,360.4606,402.9111
"2023-08-23 13:00:00",1106,746.9568,75.91146,-63.56102,-9.469819,1396.152,46.33192,616.9541,793.7435,272.3987,35.32417,995.7947,0,57.08048,36.16849,33.28957,33.66154,33.91594,34.60238,33.10203,31.72727,54.64344,52.48811,52.6442,49.76786,53.89297,65.20698,2.689001,74.72887,2.18247,1.89819,0.40158,58.32468,3.034183,2.750983,3.139448,2.830124,2.504402,2.33092,354.289,352.7267,352.1536,353.0546,363.9332,387.2321
"2023-08-23 13:30:00",1107,885.7697,90.48741,-70.13404,-10.24168,1649.145,52.8554,735.3898,934.239,291.6057,36.27189,995.3828,0,57.18661,36.9641,33.84215,34.01208,34.28961,35.41815,34.06238,32.6762,52.06997,50.63179,50.57257,46.39114,48.78953,58.10885,2.537666,81.86136,2.18247,1.97202,0.3643201,64.38384,2.725417,2.860721,2.597181,2.747795,2.743377,2.220659,353.5739,352.0255,351.623,352.6055,352.2977,397.904
